"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
63,87,6,3,8,7,2,4,24,6,8,3,7,63,87,6,8,3,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","63_87",0,"60s_80s","60s_80s_0","63","87  ",0,0,3000,"stim2-tilt-left"
92,97,9,2,9,7,0,5,5,9,9,2,7,92,97,8,8,12,17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","92_97",0,"90s_90s","90s_90s_0","92","  97",0,0,2089.3190052121886,"stim2-tilt-right"
92,95,9,2,9,5,0,3,3,9,9,2,5,92,95,8,8,12,15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","92_95",0,"90s_90s","90s_90s_0","92","95  ",0,0,1556.6047731418794,"stim2-tilt-left"
75,73,7,5,7,3,0,2,2,7,7,3,5,73,75,6,6,15,13,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","73_75",0,"70s_70s","70s_70s_1","75","73",1,0,1633.9785078182822,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1174.515762619021,"stim1-tilt-left"
24,39,2,4,3,9,1,5,15,2,3,4,9,24,39,2,3,4,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","24_39",0,"20s_30s","20s_30s_0","  24","39",0,0,1538.8047966956663,"stim1-tilt-right"
53,47,5,3,4,7,1,4,6,4,5,3,7,47,53,5,4,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","43_57",8,"40s_50s","40s_50s_1","  53","47",1,0,1116.728693066894,"stim1-tilt-right"
74,62,7,4,6,2,1,2,12,6,7,2,4,62,74,6,6,14,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","62_74",0,"60s_70s","60s_70s_1","74  ","62",1,0,1949.401859851226,"stim1-tilt-left"
92,86,9,2,8,6,1,4,6,8,9,2,6,86,92,8,8,12,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","82_96",8,"80s_90s","80s_90s_1","92","86  ",1,0,3000,"stim2-tilt-left"
32,56,3,2,5,6,2,4,24,3,5,2,6,32,56,3,5,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","32_56",0,"30s_50s","30s_50s_0","32","56",0,0,1777.2297174569626,"no-tilt"
65,84,6,5,8,4,2,1,19,6,8,4,5,65,84,6,8,5,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","64_85",2,"60s_80s","60s_80s_0","65","  84",0,0,1531.2777288528887,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1217.1426198326046,"stim1-tilt-right"
65,78,6,5,7,8,1,3,13,6,7,5,8,65,78,6,6,5,18,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","65_78",0,"60s_70s","60s_70s_0","65  ","78",0,0,1182.763787743896,"stim1-tilt-left"
86,72,8,6,7,2,1,4,14,7,8,2,6,72,86,8,6,6,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","72_86",0,"70s_80s","70s_80s_1","86","72  ",1,0,3000,"stim2-tilt-left"
25,38,2,5,3,8,1,3,13,2,3,5,8,25,38,2,3,5,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_38",0,"20s_30s","20s_30s_0","25","  38",0,0,1589.969940746852,"stim2-tilt-right"
89,63,8,9,6,3,2,6,26,6,8,3,9,63,89,8,6,9,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","63_89",0,"60s_80s","60s_80s_1","89","63",1,0,1032.0511115732918,"no-tilt"
