"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
52,38,5,2,3,8,2,6,14,3,5,2,8,38,52,5,3,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","32_58",12,"30s_50s","30s_50s_1","52","38  ",1,0,1102.4410727179952,"stim2-tilt-left"
89,86,8,9,8,6,0,3,3,8,8,6,9,86,89,8,8,9,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","86_89",0,"80s_80s","80s_80s_1","  89","86",1,0,1764.9190052373938,"stim1-tilt-right"
64,85,6,4,8,5,2,1,21,6,8,4,5,64,85,6,8,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","64_85",0,"60s_80s","60s_80s_0","64","  85",0,0,1510.103897595022,"stim2-tilt-right"
65,64,6,5,6,4,0,1,1,6,6,4,5,64,65,6,6,5,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","64_65",0,"60s_60s","60s_60s_1","65","64  ",1,0,1353.2253403165246,"stim2-tilt-left"
56,53,5,6,5,3,0,3,3,5,5,3,6,53,56,5,5,6,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","53_56",0,"50s_50s","50s_50s_1","56","53",1,0,1721.6976134290608,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1500.0765641226426,"stim1-tilt-left"
89,75,8,9,7,5,1,4,14,7,8,5,9,75,89,8,6,9,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","75_89",0,"70s_80s","70s_80s_1","89","75  ",1,0,1602.0599913279623,"stim2-tilt-left"
82,96,8,2,9,6,1,4,14,8,9,2,6,82,96,8,8,2,16,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","82_96",0,"80s_90s","80s_90s_0","82  ","96",0,0,1557.8858913022596,"stim1-tilt-left"
84,83,8,4,8,3,0,1,1,8,8,3,4,83,84,8,8,4,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","83_84",0,"80s_80s","80s_80s_1","84","83",1,0,1317.2174426577803,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1195.419216475279,"stim2-tilt-right"
54,27,5,4,2,7,3,3,27,2,5,4,7,27,54,5,2,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","24_57",6,"20s_50s","20s_50s_1","  54","27",1,0,1149.0590144325085,"stim1-tilt-right"
95,72,9,5,7,2,2,3,23,7,9,2,5,72,95,8,6,15,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","72_95",0,"70s_90s","70s_90s_1","95","  72",1,0,2569.323441926608,"stim2-tilt-right"
78,94,7,8,9,4,2,4,16,7,9,4,8,78,94,6,8,18,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","74_98",8,"70s_90s","70s_90s_0","78","94  ",0,0,1156.3533153961484,"stim2-tilt-left"
39,32,3,9,3,2,0,7,7,3,3,2,9,32,39,3,3,9,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","32_39",0,"30s_30s","30s_30s_1","39  ","32",1,0,1487.391608967198,"stim1-tilt-left"
47,42,4,7,4,2,0,5,5,4,4,2,7,42,47,4,4,7,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","42_47",0,"40s_40s","40s_40s_1","  47","42",1,0,2089.3190052121886,"stim1-tilt-right"
68,62,6,8,6,2,0,6,6,6,6,2,8,62,68,6,6,8,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","62_68",0,"60s_60s","60s_60s_1","68","62",1,0,1137.6781998142737,"no-tilt"
